id,rle_mask
02446da877,567 11 663 22 760 29 855 39 953 50 1052 60 1152 61 1253 61 1359 56 1464 52 1567 50 1670 48 1772 47 1874 46 1974 47 2076 46 2179 44 2281 43 2385 40 2489 37 2594 33 2696 32 2797 32 2900 30 3002 29 3105 27 3207 26 3310 24 3413 22 3515 21 3616 21 3717 21 3819 20 3920 20 4022 19 4123 19 4225 18 4328 16 4429 16 4530 16 4630 17 4730 18 4829 20 4930 20 5030 21 5131 21 5231 22 5332 22 5433 22 5535 21 5636 21 5737 21 5838 21 5939 21 6040 21 6141 21 6243 20 6345 19 6448 17 6550 16 6653 14 6755 13 6858 11 6960 10 7064 7 7167 5 7271 2 7373 1 7878 1 7978 2 8079 2 8179 3 8280 3 8382 2 8484 1
02504aecbe,11 91 115 88 220 84 323 82 427 79 530 77 634 74 737 72 841 69 944 67 1047 65 1149 64 1251 63 1353 62 1455 61 1557 60 1659 59 1761 58 1862 58 1964 57 2065 57 2166 57 2268 56 2370 55 2471 55 2573 54 2674 54 2776 53 2878 52 2980 51 3081 51 3183 50 3285 49 3387 48 3489 47 3591 46 3692 46 3794 45 3895 45 3996 45 4097 45 4199 44 4300 44 4402 43 4505 41 4607 40 4709 39 4810 39 4911 39 5012 39 5114 38 5215 38 5317 37 5418 37 5520 36 5621 36 5723 35 5824 35 5925 35 6027 34 6128 34 6230 33 6331 33 6432 33 6533 33 6634 33 6735 33 6836 33 6938 32 7039 32 7140 32 7242 31 7343 31 7445 30 7547 29 7648 29 7749 29 7850 29 7951 29 8052 29 8153 29 8254 29 8355 29 8456 29 8557 29 8658 29 8759 29 8860 29 8961 29 9062 29 9163 29 9264 29 9365 29 9466 29 9567 29 9668 29 9769 29 9870 29 9971 29 10073 28 10173 29
0279a4db6e,1 4438 4445 80 4546 68 4647 21 4748 6
0283add18e,36 50 137 50 240 50 342 51 445 50 547 51 649 52 752 51 854 52 957 51 1060 50 1163 49 1266 48 1369 46 1471 45 1574 43 1676 42 1778 41 1880 40 1982 39 2084 38 2187 36 2289 35 2391 34 2493 33 2595 32 2698 30 2800 29 2903 27 3006 25 3109 23 3211 22 3313 21 3414 21 3516 20 3621 16 3723 15 3826 13 3927 13 4029 12 4130 12 4232 11 4333 11 4434 11 4535 11 4636 11 4738 10 4840 9 4942 8 5044 7 5146 6 5248 5 5350 4 5453 2
02910e3652,52 50 153 50 253 51 353 52 453 53 553 54 654 54 755 54 856 54 958 53 1060 52 1162 51 1264 50 1366 49 1468 48 1570 47 1672 46 1774 45 1876 44 1979 42 2082 40 2185 38 2287 37 2389 36 2492 34 2594 33 2695 33 2797 32 2899 31 3000 31 3102 30 3204 29 3306 28 3409 26 3513 20 3617 13 3722 3
0291e643ee,5534 3 5624 33 5719 39 5811 48 5906 54 5993 68 6089 73 6186 77 6282 82 6375 90 6471 3731
02999b160b,5082 1 5177 33 5222 10 5274 63 5370 71 5455 90 5556 95 5657 4545
02a3ec26b3,1 29 102 29 203 29 304 29 405 29 506 29 607 29 708 29 809 29 910 29 1011 29 1112 29 1213 29 1314 29 1415 29 1516 28 1617 28 1718 28 1819 28 1920 27 2021 27 2122 27 2223 26 2324 26 2425 26 2526 26 2627 26 2728 26 2829 26 2930 26 3031 26 3132 26 3233 26 3334 26 3435 26 3536 26 3637 26 3738 26 3839 26 3940 27 4041 27 4142 27 4243 28 4344 29 4445 30 4546 31 4647 33 4748 34 4849 35 4950 37 5051 38 5152 39 5253 40 5354 41 5455 42 5556 43 5657 44 5758 45 5859 46 5960 48 6061 50 6162 53 6263 57 6364 59 6465 60 6566 62 6667 63 6768 64 6869 66 6970 67 7071 69 7172 70 7273 72 7374 73 7475 75 7576 76 7677 78 7778 81 7879 84 7980 86 8081 88 8182 90 8283 91 8384 93 8485 94 8586 95 8687 97 8788 99 8889 1313
02a4e3a82e,1 7671 7677 90 7778 79 7879 68 7980 61 8081 54 8182 47 8283 38 8384 32 8485 12
02a4f7c7de,1313 1 1412 3 1511 5 1611 6 1710 8 1810 9 1909 11 2009 12 2109 13 2209 14 2309 15 2408 17 2508 18 2607 20 2707 21 2807 22 2907 23 3007 24 3107 25 3206 27 3306 28 3405 30 3505 31 3604 33 3703 35 3802 37 3901 39 3999 42 4098 44 4198 45 4299 45 4400 45 4502 44 4603 44 4703 45 4803 46 4902 48 5001 50 5100 52 5200 53 5301 53 5401 54 5502 54 5602 55 5701 57 5801 58 5901 59 6002 59 6102 60 6202 61 6302 62 6403 62 6504 62 6605 62 6705 63 6806 63 6907 63 7009 62 7110 62 7212 61 7313 61 7414 61 7516 60 7618 59 7719 59 7821 58 7922 58 8023 58 8124 58 8225 58 8326 58 8428 57 8529 57 8630 57 8732 56 8833 56 8934 56 9036 55 9137 55 9238 55 9339 55 9440 55 9541 55 9643 54 9744 54 9845 54 9946 54 10046 55 10147 55
02b224b871,3433 2 3531 5 3629 8 3726 12 3824 15 3922 18 4018 23 4111 31 4203 40 4298 46 4394 51 4491 55 4587 60 4684 64 4782 67 4879 71 4978 73 5077 75 5176 77 5275 79 5374 81 5473 83 5572 85 5671 87 5770 89 5869 91 5969 92 6068 94 6167 96 6267 97 6366 2322 8693 14 8709 79 8814 75 8920 70 9025 66 9130 62 9234 59 9339 55 9443 52 9547 49 9651 46 9754 44 9857 42 9961 39 10064 37 10166 36
02b2e006c8,5553 3 5645 12 5736 22 5831 28 5925 35 6019 42 6106 56 6194 69 6284 80 6377 3825
02caed72b7,1112 2 1213 4 1314 6 1415 8 1516 10 1617 12 1718 14 1819 15 1920 16 2021 17 2122 18 2223 18 2324 19 2425 19 2526 20 2627 20 2728 21 2829 21 2930 22 3031 22 3132 22 3233 23 3334 23 3435 23 3536 23 3637 23 3738 23 3839 23 3940 22 4041 22 4142 21 4243 21 4344 20 4445 19 4546 18 4647 17 4748 16 4849 15 4950 15 5051 14 5152 14 5253 14 5354 14 5455 13 5556 13 5657 13 5758 13 5859 13 5960 12 6061 12 6162 12 6263 12 6364 12 6465 12 6566 12 6667 11 6768 11 6869 11 6970 11 7071 10 7172 10 7273 10 7374 10 7475 10 7576 9 7677 9 7778 9 7879 9 7980 9 8081 8 8182 8 8283 8 8384 7 8485 7 8586 7 8687 6 8788 6 8889 6 8990 5 9091 5 9192 5 9293 6 9394 6 9495 6 9596 6 9697 6 9798 6 9899 6 10000 6 10101 6
02d8b415fd,1 2720 2728 88 2829 72 2930 67 3031 63 3132 57 3235 49 3341 39 3446 31 3551 23 3657 15 3761 10
02dd21181c,58 44 158 45 259 45 359 46 459 47 559 48 660 48 760 49 860 50 961 50 1061 51 1162 51 1262 52 1362 53 1463 53 1563 54 1664 54 1764 55 1864 56 1964 57 2065 57 2165 58 2265 59 2366 59 2466 60 2567 60 2667 61 2768 61 2868 62 2969 62 3069 63 3170 63 3270 64 3371 64 3471 65 3572 65 3672 66 3772 67 3873 67 3973 68 4073 69 4174 69 4274 70 4375 70 4476 70 4576 71 4677 71 4778 71 4879 71 4979 72 5080 72 5181 72 5281 73 5382 73 5483 73 5584 73 5685 73 5786 73 5887 73 5988 73 6089 73 6189 74 6290 74 6391 74 6492 74 6593 74 6694 74 6795 74 6896 74 6996 75 7097 75 7198 75 7299 75 7400 75 7501 75 7602 75 7703 75 7804 75 7906 74 8007 74 8108 74 8209 74 8310 74 8411 74 8512 74 8613 74 8714 74 8816 73 8917 73 9018 73 9119 73 9220 73 9321 73 9422 73 9523 73 9624 73 9725 73 9826 73 9926 74 10026 75 10127 75
02e1654bef,80 22 181 22 281 23 382 23 482 24 584 23 685 23 787 22 890 20 993 18 1097 15 1200 13 1303 11 1405 10 1507 9 1609 8 1711 7 1813 6 1915 5 2016 5 2116 6 2218 5 2319 5 2420 5 2521 5 2623 4 2725 3 2826 3 2928 2 3029 2 3129 3 3229 4 3330 4 3430 5 3530 6 3630 7 3731 7 3831 8 3932 8 4034 7 4135 7 4236 7 4338 6 4439 6 4541 5 4642 5 4743 5 4844 5 4945 5 5046 5 5147 5 5248 5 5349 5 5450 5 5551 5 5651 6 5751 7 5851 8 5950 10 6049 12 6147 15 6246 17 6345 19 6446 19 6546 20 6647 20 6748 20 6850 19 6951 19 7052 19 7153 19 7254 19 7355 19 7456 19 7557 19 7659 18 7760 18 7861 18 7962 18 8062 19 8163 19 8263 20 8364 20 8465 20 8566 20 8668 19 8769 19 8870 19 8970 20 9070 21 9170 22 9270 23 9371 23 9468 27 9568 28 9669 28 9770 28 9871 28 9972 28 10073 28 10175 27
02e3c926d1,74 28 175 28 274 30 373 32 473 33 573 34 674 34 775 34 876 34 977 34 1078 34 1179 34 1281 33 1382 33 1483 33 1584 33 1685 33 1786 33 1887 33 1987 34 2087 35 2187 36 2287 37 2387 38 2486 40 2586 41 2685 43 2784 45 2882 48 2979 52 3077 55 3175 58 3273 61 3371 64 3470 66 3568 69 3667 71 3766 73 3865 75 3965 76 4062 80 4161 82 4260 84 4359 86 4459 87 4559 88 4659 89 4759 90 4859 91 4960 91 5060 92 5161 92 5262 92 5364 91 5465 91 5567 90 5670 88 5774 85 5878 82 5982 79 6086 76 6189 74 6291 73 6394 71 6497 69 6600 67 6703 65 6806 63 6910 60 7014 57 7117 55 7219 54 7321 53 7423 52 7525 51 7627 50 7729 49 7832 47 7935 45 8038 43 8141 41 8243 40 8346 38 8448 37 8550 36 8652 35 8755 33 8859 30 8962 28 9065 26 9168 24 9270 23 9373 21 9475 20 9578 18 9681 16 9784 14 9888 11 9991 9 10094 7 10196 6
02e651b7bd,1 25 102 25 203 25 304 24 405 24 506 23 607 23 708 23 809 22 910 22 1011 21 1112 20 1213 20 1314 20 1415 20 1516 20 1617 20 1718 20 1819 21 1920 21 2021 21 2122 22 2223 22 2324 23 2425 23 2526 23 2627 24 2728 24 2829 24 2930 25 3031 25 3132 25 3233 26 3334 26 3435 27 3536 27 3637 28 3738 28 3839 29 3940 29 4041 29 4142 30 4243 30 4344 30 4445 31 4546 31 4647 31 4748 32 4849 32 4950 32 5051 32 5152 33 5253 33 5354 33 5455 33 5556 34 5657 34 5758 34 5859 34 5960 34 6061 34 6162 34 6263 34 6364 34 6465 34 6566 34 6667 35 6768 35 6869 35 6970 35 7071 35 7172 35 7273 35 7374 36 7475 36 7576 36 7677 36 7778 36 7879 37 7980 37 8081 37 8182 37 8283 38 8384 38 8485 38 8586 38 8687 39 8788 39 8889 39 8990 39 9091 40 9192 40 9293 41 9394 41 9495 42 9596 42 9697 43 9798 44 9899 45 10000 46 10101 46
02f0e1dc32,1 55 102 55 203 55 304 55 405 55 506 55 607 54 708 54 809 54 910 54 1011 53 1112 53 1213 53 1314 52 1415 52 1516 52 1617 52 1718 51 1819 51 1920 51 2021 50 2122 50 2223 49 2324 49 2425 49 2526 49 2627 49 2728 48 2829 48 2930 48 3031 48 3132 48 3233 48 3334 48 3435 48 3536 48 3637 48 3738 48 3839 48 3940 47 4041 47 4142 47 4243 46 4344 46 4445 46 4546 45 4647 45 4748 44 4849 43 4950 43 5051 42 5152 42 5253 41 5354 40 5455 40 5556 39 5657 39 5758 38 5859 38 5960 37 6061 37 6162 37 6263 36 6364 36 6465 36 6566 35 6667 35 6768 34 6869 33 6970 33 7071 32 7172 31 7273 30 7374 29 7475 29 7576 28 7677 27 7778 26 7879 25 7980 24 8081 23 8182 22 8283 21 8384 20 8485 19 8586 18 8687 18 8788 17 8889 16 8990 15 9091 15 9192 14 9293 13 9394 12 9495 11 9596 10 9697 10 9798 9 9899 7 10000 6 10101 6
02f36ca5ec,45 57 146 57 247 57 347 58 448 58 549 58 649 59 749 60 850 60 950 61 1051 61 1152 61 1252 62 1353 62 1454 62 1555 62 1655 63 1756 63 1857 63 1958 63 2059 63 2160 63 2261 63 2361 64 2462 64 2563 64 2663 65 2764 65 2865 65 2966 65 3067 65 3168 65 3269 65 3370 65 3471 65 3571 66 3672 66 3773 66 3874 66 3974 67 4075 67 4176 67 4276 68 4377 68 4478 68 4579 68 4680 68 4781 68 4881 69 4982 69 5083 69 5184 69 5285 69 5386 69 5487 69 5587 70 5688 70 5789 70 5890 70 5991 70 6092 70 6194 69 6295 69 6396 69 6497 69 6598 69 6699 69 6800 69 6901 69 7002 69 7103 69 7204 69 7305 69 7406 69 7507 69 7609 68 7710 68 7811 68 7913 67 8014 67 8115 67 8217 66 8318 66 8418 67 8519 67 8620 67 8721 67 8822 67 8923 67 9024 67 9126 66 9227 66 9328 66 9429 66 9530 66 9631 66 9733 65 9834 65 9935 65 10037 64 10138 64
02ff55da9e,1 40 102 40 203 41 304 41 405 42 506 43 607 44 708 45 809 47 910 48 1011 49 1112 51 1213 52 1314 53 1415 54 1516 55 1617 56 1718 58 1819 59 1920 61 2021 63 2122 64 2223 65 2324 66 2425 67 2526 68 2627 69 2728 69 2829 70 2930 70 3031 71 3132 71 3233 72 3334 72 3435 72 3536 72 3637 73 3738 73 3839 73 3940 73 4041 73 4142 73 4243 73 4344 73 4445 73 4546 73 4647 73 4748 73 4849 73 4950 73 5051 72 5152 72 5253 72 5354 71 5455 71 5556 70 5657 70 5758 69 5859 69 5960 68 6061 67 6162 66 6263 65 6364 64 6465 63 6566 63 6667 62 6768 61 6869 61 6970 60 7071 59 7172 59 7273 58 7374 58 7475 57 7576 57 7677 57 7778 56 7879 56 7980 56 8081 56 8182 56 8283 56 8384 55 8485 55 8586 55 8687 55 8788 55 8889 55 8990 55 9091 55 9192 54 9293 54 9394 54 9495 54 9596 54 9697 54 9798 54 9899 53 10000 53 10101 53
032177aab1,1917 3 1986 3 1995 26 2078 44 2172 51 2264 60 2360 65 2456 70 2548 79 2643 85 2737 7465
033029547c,1 5757 5761 98 5869 91 5975 86 6083 79 6188 75 6304 60 6414 51 6520 46 6626 41 6730 38 6845 24 6952 18 7059 12 7166 6 7271 2
033c0ecfb6,84 18 185 18 286 18 387 18 489 17 590 17 691 17 792 17 893 17 995 16 1096 16 1196 17 1297 17 1398 17 1499 17 1600 17 1701 17 1803 16 1904 16 2005 16 2107 15 2208 15 2309 15 2410 15 2512 14 2613 14 2714 14 2815 14 2916 14 3017 14 3118 14 3219 14 3320 14 3421 14 3522 14 3623 14 3725 13 3826 13 3927 13 4028 13 4129 13 4230 13 4330 14 4431 14 4532 14 4633 14 4733 15 4834 15 4935 15 5035 16 5136 16 5236 17 5337 17 5438 17 5538 18 5639 18 5740 18 5840 19 5941 19 6041 20 6142 20 6243 20 6343 21 6444 21 6545 21 6645 22 6746 22 6846 23 6947 23 7047 24 7148 24 7248 25 7348 26 7449 26 7549 27 7649 28 7749 29 7849 30 7949 31 8049 32 8150 32 8250 33 8350 34 8451 34 8551 35 8651 36 8752 36 8852 37 8953 37 9054 37 9156 36 9258 35 9360 34 9462 33 9564 32 9666 31 9767 31 9869 30 9970 30 10072 29 10173 29
03422321bb,3334 4 3435 9 3536 13 3637 16 3738 19 3839 22 3940 24 4041 26 4142 28 4243 30 4344 32 4445 35 4546 38 4647 40 4748 42 4849 44 4950 46 5051 48 5152 49 5253 51 5354 53 5455 54 5556 55 5657 57 5758 58 5859 59 5960 60 6061 61 6162 62 6263 63 6364 64 6465 65 6566 66 6667 67 6768 68 6869 69 6970 69 7071 70 7172 71 7273 71 7374 72 7475 72 7576 72 7677 72 7778 72 7879 72 7980 72 8081 73 8182 73 8283 73 8384 73 8485 73 8586 73 8687 74 8788 74 8889 74 8990 74 9091 74 9192 74 9293 74 9394 74 9495 74 9596 74 9697 74 9798 73 9899 73 10000 73 10101 73
035922489b,5 97 106 97 208 96 310 95 412 94 514 93 617 91 719 90 821 89 924 87 1026 86 1128 85 1230 84 1332 83 1434 82 1536 81 1638 80 1740 79 1842 78 1944 77 2046 76 2148 75 2250 74 2352 73 2454 72 2556 71 2658 70 2760 69 2861 69 2963 68 3065 67 3167 66 3269 65 3371 64 3473 63 3575 62 3677 61 3779 60 3881 59 3982 59 4084 58 4186 57 4287 57 4388 57 4490 56 4591 56 4693 55 4794 55 4896 54 4997 54 5099 53 5200 53 5302 52 5403 52 5505 51 5606 51 5708 50 5809 50 5911 49 6012 49 6113 49 6215 48 6316 48 6417 48 6518 48 6620 47 6721 47 6823 46 6925 45 7029 42 7131 41 7234 39 7335 39 7437 38 7538 38 7640 37 7742 36 7843 36 7945 35 8047 34 8148 34 8249 34 8351 33 8453 20 8557 13 8663 2
035d178826,2930 28 3031 32 3132 40 3233 50 3334 57 3435 61 3536 64 3637 67 3738 71 3839 82 3940 88 4040 4344 8388 97 8494 92 8599 88 8702 86 8805 84 8908 82 9011 80 9114 78 9217 76 9319 75 9421 74 9523 73 9624 73 9726 72 9827 72 9929 71 10030 71 10131 71
0373bd8d6c,47 55 147 56 248 56 348 57 449 57 550 57 650 58 751 58 852 58 952 59 1053 59 1153 60 1254 60 1355 60 1455 61 1556 61 1657 61 1758 61 1860 60 1962 59 2064 58 2166 57 2268 56 2369 56 2470 56 2570 57 2670 58 2771 58 2872 58 2972 59 3072 60 3172 61 3271 63 3371 64 3472 64 3573 64 3674 64 3775 64 3876 64 3978 63 4079 63 4180 63 4282 62 4384 61 4485 61 4586 61 4686 62 4787 62 4887 63 4987 64 5088 64 5189 64 5290 64 5391 64 5493 63 5595 62 5695 63 5796 63 5896 64 5996 65 6097 65 6198 65 6298 66 6400 65 6502 64 6603 64 6704 64 6805 64 6906 64 7006 65 7107 65 7208 65 7309 65 7411 64 7514 62 7617 60 7719 59 7821 58 7922 58 8023 58 8124 58 8224 59 8324 60 8423 62 8522 64 8622 65 8723 65 8824 65 8925 65 9026 65 9128 64 9231 62 9333 61 9435 60 9537 59 9639 58 9740 58 9841 58 9941 59 10042 59 10143 59
038c4d7a3d,7171 1 7268 5 7365 9 7461 14 7560 16 7659 18 7757 21 7855 24 7953 27 8052 29 8150 32 8250 33 8348 36 8446 39 8545 41 8643 44 8741 47 8839 50 8937 53 9036 55 9134 58 9232 61 9330 64 9429 66 9527 69 9626 71 9724 74 9824 75 9923 77 10023 78 10123 79
038e53260b,1 6262 6272 92 6380 85 6487 79 6606 61 6711 57 6816 53 6921 49 7027 44 7132 40 7240 33 7349 25 7458 17 7565 11 7675 2
03933bbd6d,1305 9 1403 12 1500 16 1597 20 1695 23 1794 25 1893 27 1992 29 2091 31 2190 33 2289 35 2389 36 2489 37 2589 38 2688 40 2788 41 2888 42 2988 43 3085 47 3182 51 3277 57 3367 68 3465 71 3564 73 3663 75 3763 76 3862 78 3962 79 4061 81 4159 84 4258 86 4356 89 4454 92 4553 94 4652 96 4751 98 4850 3938 8790 99 8894 96 8998 93 9102 90 9207 86 9312 82 9416 79 9521 75 9627 70 9731 67 9835 64 9940 60 10045 56 10147 55
03948bcdc9,1 73 102 73 203 74 304 74 405 74 506 75 607 75 708 76 809 76 910 76 1011 76 1112 76 1213 77 1314 77 1415 77 1516 77 1617 77 1718 77 1819 77 1920 77 2021 77 2122 78 2223 78 2324 78 2425 78 2526 78 2627 79 2728 79 2829 80 2930 80 3031 81 3132 81 3233 82 3334 82 3435 83 3536 83 3637 84 3738 84 3839 84 3940 85 4041 85 4142 86 4243 87 4344 87 4445 88 4546 88 4647 89 4748 89 4849 90 4950 90 5051 90 5152 91 5253 91 5354 91 5455 92 5556 92 5657 92 5758 92 5859 92 5960 92 6061 92 6162 93 6263 93 6364 93 6465 94 6566 95 6667 95 6768 96 6869 97 6970 98 7071 99 7172 100 7273 2929
039929151f,49 53 150 53 251 53 353 52 454 52 556 51 658 50 759 50 861 49 963 48 1065 47 1166 47 1268 46 1370 45 1472 44 1573 44 1675 43 1777 42 1879 41 1981 40 2083 39 2185 38 2288 36 2390 35 2492 34 2594 33 2696 32 2797 32 2899 31 3000 31 3102 30 3204 29 3305 29 3407 28 3508 28 3610 27 3711 27 3813 26 3914 26 4016 25 4117 25 4219 24 4320 24 4422 23 4523 23 4625 22 4727 21 4829 20 4931 19 5033 18 5135 17 5237 16 5339 15 5441 14 5543 13 5645 12 5747 11 5849 10 5951 9 6054 7 6156 6 6258 5 6360 4
03a2677daf,1182 1 1281 5 1381 6 1482 7 1583 7 1683 9 1784 9 1885 9 1986 9 2087 9 2188 9 2289 9 2390 9 2491 9 2591 10 2692 10 2793 10 2893 10 2994 10 3094 10 3194 11 3295 10 3395 11 3496 11 3597 11 3698 11 3799 11 3899 12 4000 13 4101 13 4202 14 4302 15 4402 17 4502 19 4602 23 4702 26 4802 29 4841 8 4901 49 5001 50 5101 51 5201 52 5300 54 5399 56 5499 57 5599 58 5698 60 5797 62 5897 63 5996 65 6096 66 6197 66 6297 67 6396 69 6495 71 6594 73 6693 75 6792 77 6892 78 6992 79 7092 80 7192 81 7292 82 7393 82 7493 83 7594 83 7694 84 7795 84 7896 84 7996 85 8097 85 8197 86 8298 86 8399 86 8499 87 8600 87 8700 88 8801 88 8901 89 9002 89 9102 90 9203 90 9304 90 9404 91 9505 91 9605 92 9706 92 9807 92 9907 93 10008 93 10108 94
03b8f5bfa7,4950 3 5051 7 5152 37 5253 50 5354 60 5455 70 5556 75 5657 83 5758 91 5859 96 5960 4242
03c0db5f66,1 92 102 92 203 91 304 91 405 90 506 89 607 88 708 86 809 85 910 83 1011 80 1112 78 1213 77 1314 75 1415 73 1516 71 1617 70 1718 68 1819 66 1920 65 2021 63 2122 61 2223 59 2324 57 2425 56 2526 55 2627 54 2728 53 2829 52 2930 51 3031 50 3132 50 3233 49 3334 49 3435 49 3536 49 3637 49 3738 49 3839 49 3940 49 4041 49 4142 49 4243 49 4344 49 4445 49 4546 49 4647 49 4748 49 4849 49 4950 50 5051 50 5152 51 5253 52 5354 53 5455 54 5556 56 5657 56 5758 57 5859 58 5960 58 6061 59 6162 59 6263 60 6364 61 6465 61 6566 62 6667 62 6768 62 6869 62 6970 63 7071 63 7172 63 7273 64 7374 64 7475 64 7576 65 7677 65 7778 65 7879 66 7980 66 8081 66 8182 66 8283 66 8384 66 8485 66 8586 66 8687 66 8788 66 8889 66 8990 66 9091 66 9192 66 9293 66 9394 66 9495 66 9596 66 9697 66 9798 66 9899 66 10000 66 10101 66
03dcdf8b24,15 87 116 87 215 89 314 91 412 94 509 6259 6773 96 6880 90 6986 85 7091 12 7109 63 7197 1 7214 59 7324 50 7429 46 7533 43 7637 40 7740 38 7842 37 7945 35 8048 33 8150 32 8254 29 8361 23 8464 21 8567 9
03f4b4a6ce,4546 19 4647 43 4748 53 4820 10 4849 91 4950 5252
03f991ef8f,4 90 105 90 206 89 307 89 408 88 509 87 609 88 710 87 810 88 910 89 1011 89 1112 89 1213 89 1314 89 1415 89 1518 88 1620 87 1722 87 1823 87 1924 87 2024 88 2125 87 2225 88 2324 89 2425 88 2526 88 2627 87 2728 87 2829 87 2930 87 3031 87 3132 86 3233 86 3334 86 3435 86 3536 86 3637 86 3738 85 3839 84 3940 84 4041 83 4142 83 4243 83 4346 82 4449 81 4552 80 4654 80 4756 80 4857 80 4959 79 5060 80 5160 82 5261 83 5361 87 5461 93 5561 96 5661 97 5761 98 5862 98 5964 94 6066 89 6167 84 6268 80 6369 77 6471 75 6572 73 6673 72 6775 70 6876 68 6977 67 7078 66 7179 64 7280 62 7381 61 7482 59 7583 58 7683 57 7784 56 7885 54 7985 53 8085 52 8185 51 8283 52 8384 51 8485 51 8586 50 8687 49 8788 48 8889 47 8990 46 9091 44 9192 43 9293 41 9394 40 9495 38 9596 37 9697 35 9798 34 9899 33 10000 32 10101 32
03faead0bb,94 8 194 9 294 10 392 13 489 17 587 20 686 22 785 24 884 26 984 27 1085 27 1186 27 1287 27 1387 28 1487 29 1587 30 1688 30 1788 31 1889 31 1990 31 2091 31 2193 30 2294 30 2395 30 2497 29 2598 29 2699 29 2801 28 2902 28 3003 28 3104 28 3205 28 3306 28 3408 27 3510 26 3612 25 3714 24 3816 23 3918 22 4020 21 4121 21 4222 21 4323 21 4423 22 4524 22 4624 23 4724 24 4825 24 4926 24 5027 24 5127 25 5227 26 5327 27 5428 27 5528 28 5628 29 5729 29 5830 29 5932 28 6034 27 6135 27 6237 26 6339 25 6441 24 6542 24 6643 24 6744 24 6844 25 6944 26 7044 27 7145 27 7245 28 7345 29 7446 29 7546 30 7648 29 7749 29 7850 29 7951 29 8051 30 8151 31 8251 32 8351 33 8451 34 8551 35 8652 35 8753 35 8855 34 8958 32 9060 31 9163 29 9266 27 9368 26 9471 24 9575 21 9678 19 9783 15 9887 12 9995 5
0406d1fda9,1811 8 1905 15 1998 23 2085 37 2174 49 2258 66 2351 74 2439 3114 5556 96 5657 94 5758 92 5859 89 5960 86 6061 83 6162 81 6263 78 6364 74 6465 71 6566 68 6668 66 6770 64 6872 62 6974 61 7077 60 7178 61 7280 61 7380 64 7479 67 7578 71 7677 74 7778 76 7880 77 7986 74 8095 68 8201 65 8307 61 8413 57 8519 53 8625 49 8730 46 8836 42 8942 38 9047 35 9151 33 9256 31 9361 29 9465 28 9571 25 9675 22 9779 19 9883 16 9986 14 10089 12 10191 11
040af02c81,1 7464 7475 87 7576 81 7677 76 7778 71 7879 62 7980 55 8081 50 8182 45 8283 40 8384 32 8485 28 8586 25 8687 22 8788 19 8889 16 8990 13 9091 10 9192 8 9293 4
040cf0d9ed,5447 8 5547 9 5647 10 5747 11 5847 12 5947 13 6047 14 6148 14 6249 14 6349 15 6450 15 6551 15 6651 16 6752 16 6853 16 6953 17 7054 17 7154 18 7254 19 7353 21 7453 22 7553 23 7652 25 7751 27 7850 29 7949 31 8049 32 8148 34 8247 36 8346 38 8445 40 8545 41 8644 43 8744 44 8844 45 8943 47 9041 50 9140 52 9240 53 9341 53 9441 54 9541 55 9640 57 9741 57 9841 58 9941 59 10042 59 10142 60
0414cc3198,1 32 102 32 203 33 304 34 405 35 506 36 607 37 708 39 809 41 910 43 1011 45 1112 46 1213 48 1314 51 1415 53 1516 56 1617 59 1718 61 1819 64 1920 66 2021 69 2122 71 2223 73 2324 75 2425 76 2526 78 2627 79 2728 79 2829 80 2930 81 3031 82 3132 82 3233 83 3334 83 3435 83 3536 83 3637 84 3738 84 3839 84 3940 85 4041 85 4142 85 4243 85 4344 85 4445 86 4546 86 4647 86 4748 86 4849 87 4950 87 5051 87 5152 87 5253 88 5354 88 5455 88 5556 88 5657 89 5758 89 5859 89 5960 89 6061 90 6162 90 6263 90 6364 90 6465 90 6566 90 6667 90 6768 91 6869 91 6970 91 7071 91 7172 91 7273 92 7374 92 7475 93 7576 93 7677 93 7778 94 7879 94 7980 94 8081 94 8182 94 8283 94 8384 94 8485 94 8586 94 8687 94 8788 94 8889 94 8990 94 9091 93 9192 93 9293 93 9394 93 9495 93 9596 92 9697 92 9798 92 9899 92 10000 92 10101 91
0416ba85bb,1 47 102 47 203 45 304 44 405 43 506 42 607 40 708 39 809 38 910 37 1011 37 1112 36 1213 36 1314 35 1415 34 1516 34 1617 33 1718 32 1819 31 1920 30 2021 30 2122 29 2223 29 2324 28 2425 28 2526 27 2627 27 2728 26 2829 26 2930 26 3031 26 3132 27 3233 27 3334 27 3435 28 3536 28 3637 29 3738 30 3839 32 3940 34 4041 35 4142 37 4243 38 4344 40 4445 41 4548 41 4649 42 4751 42 4852 43 4953 44 5054 45 5156 45 5257 46 5358 48 5459 49 5561 50 5662 52 5763 53 5864 55 5965 57 6066 59 6167 60 6268 61 6369 63 6470 64 6571 66 6672 68 6773 69 6874 71 6975 74 7076 75 7177 77 7278 78 7379 79 7479 80 7580 81 7680 83 7781 83 7882 84 7982 86 8083 86 8183 88 8283 89 8384 89 8485 89 8586 90 8687 90 8788 90 8889 90 8990 90 9091 90 9192 89 9293 89 9394 89 9495 88 9596 87 9697 87 9798 86 9899 86 10000 85 10101 85
041b1900de,1 6868 6874 96 7023 48 7134 38 7243 30 7351 23 7459 16 7567 9
